tagA:STRING|dateA:DATE|tagB:STRING|dateB:DATE|maxKnowsLimit:INT
Francis_I_of_the_Two_Sicilies|2012-10-04|Bono|2012-12-02|6
Jan_Hus|2011-06-22|Kylie_Minogue|2012-12-24|3
Bobby_Hull|2012-06-21|Wales|2011-02-16|3
Bobby_Hull|2012-06-21|Wales|2012-11-06|3
Bobby_Hull|2012-06-22|Wales|2011-02-16|4
Bobby_Hull|2012-06-22|Wales|2012-11-06|4
Enrique_Iglesias|2012-04-27|Armenia|2012-11-15|5
Enrique_Iglesias|2012-04-28|Armenia|2012-11-15|6
Enrique_Iglesias|2012-04-29|Armenia|2012-11-15|3
Rubén_Blades|2010-06-03|Elvis_Presley|2012-09-21|6
Siad_Barre|2010-06-16|Sylvester_Stallone|2012-10-11|3
Marc_Gicquel|2010-12-02|Anne,_Queen_of_Great_Britain|2012-12-17|3
Marc_Gicquel|2012-07-25|Anne,_Queen_of_Great_Britain|2012-12-17|6
Marc_Gicquel|2012-07-26|Anne,_Queen_of_Great_Britain|2012-12-17|3
Genghis_Khan|2011-03-22|John_the_Baptist|2012-11-22|3
